age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
52,Private,180062,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
50,Private,237868,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
45,Private,179659,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,>50K
24,Private,127753,12th,8,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
30,Private,75573,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,Germany,<=50K
20,Private,117789,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
48,Private,123075,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
33,Self-emp-not-inc,203784,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,62,United-States,<=50K
61,Private,160431,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Local-gov,206125,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
33,Private,115496,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
50,Private,41890,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,236242,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
57,Private,190997,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
47,Private,268022,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K
41,Private,222142,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,259972,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,246891,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K
30,Private,349148,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,<=50K
29,Private,272913,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,Mexico,<=50K
43,Private,143583,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
37,Private,162494,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,234665,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
34,Private,84154,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
19,Private,143857,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K
20,Private,107882,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
44,Private,59474,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
42,Local-gov,29075,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
22,Private,210165,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
25,Private,34965,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
42,Private,97688,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,40,United-States,>50K
68,Private,67791,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,755858,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,>50K
55,State-gov,153788,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,37,United-States,<=50K
49,Federal-gov,276309,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
68,Self-emp-inc,136218,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,15,United-States,<=50K
57,Private,174662,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,428251,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
42,Private,153414,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K
30,Self-emp-not-inc,176185,Some-college,10,Married-spouse-absent,Craft-repair,Own-child,White,Male,0,0,60,United-States,>50K
35,Self-emp-not-inc,225399,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,8614,0,40,United-States,>50K
25,Private,323229,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
64,Private,110110,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
64,Private,63676,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
45,Private,186410,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,<=50K
25,Private,204219,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico,<=50K
50,Local-gov,30682,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
31,State-gov,286911,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,38,United-States,<=50K
34,Private,164748,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25,Local-gov,335005,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,Italy,<=50K
19,Private,316868,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,Mexico,<=50K
50,Federal-gov,339905,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
36,Private,237943,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
59,Self-emp-inc,146477,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
28,Private,152951,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,366066,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
34,Private,171159,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
51,Local-gov,548361,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,26,United-States,<=50K
41,Local-gov,98823,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
60,Private,317083,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
49,Private,225456,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
40,Private,88909,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
47,Self-emp-not-inc,168109,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,15024,0,50,United-States,>50K
40,Federal-gov,298635,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,1902,40,Philippines,>50K
51,Private,85942,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,32,United-States,<=50K
46,Private,86220,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,32000,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
56,Private,128764,7th-8th,4,Widowed,Transport-moving,Not-in-family,White,Male,0,0,20,United-States,<=50K
27,Private,62082,Bachelors,13,Never-married,Sales,Own-child,Other,Male,0,0,38,United-States,<=50K
18,Private,65098,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
34,Private,215124,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
34,State-gov,103642,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1651,40,United-States,<=50K
23,Private,167692,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
37,Private,182675,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,45,United-States,>50K
30,Private,280069,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,48,United-States,<=50K
28,Private,183597,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,594,0,50,Germany,<=50K
31,Private,198068,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
23,Private,148948,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
38,Private,136137,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,50,United-States,>50K
58,Private,65325,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
40,Private,87771,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1628,45,United-States,<=50K
37,Federal-gov,254202,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,27828,0,50,United-States,>50K
32,Self-emp-not-inc,92531,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
53,Private,139522,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1573,40,Italy,<=50K
41,Private,154714,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
48,Private,176140,11th,7,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
37,Private,34378,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,2580,0,60,United-States,<=50K
21,Private,210053,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
44,Private,137304,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
49,Local-gov,197371,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
54,Private,140592,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,207807,10th,6,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,30,United-States,<=50K
46,Private,233511,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,48,United-States,<=50K
22,Private,37932,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,England,<=50K
40,Private,115161,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
49,State-gov,36177,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
36,Private,41624,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,Mexico,<=50K
53,Private,156148,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Self-emp-not-inc,209146,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
47,Self-emp-not-inc,97883,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,48,Italy,<=50K
28,Private,196286,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,101709,HS-grad,9,Separated,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
40,Private,286370,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,>50K
47,Private,359461,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,190060,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
41,Federal-gov,46366,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,50,United-States,>50K
32,Private,235124,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,46,Dominican-Republic,<=50K
46,Local-gov,190961,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
49,Private,104455,Bachelors,13,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
35,Private,187329,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
58,Private,192806,7th-8th,4,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,33,United-States,<=50K
60,Private,43235,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
40,Private,202872,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K
36,Private,167482,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,65,United-States,<=50K
40,Private,304530,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,376929,5th-6th,3,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,40,Mexico,<=50K
44,Private,79531,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
22,Private,99199,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
48,Local-gov,212050,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
50,Self-emp-not-inc,114117,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32,United-States,<=50K
34,Private,70466,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
48,Private,285335,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
46,Private,191389,5th-6th,3,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Italy,<=50K
34,Private,204052,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Federal-gov,378126,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1980,40,United-States,<=50K
46,Federal-gov,268281,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
32,Private,102986,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,>50K
33,Private,69727,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
42,Private,180096,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K
41,Private,204046,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,175820,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K
44,Private,203943,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,35,United-States,>50K
34,Self-emp-not-inc,156890,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
53,Private,88842,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K
46,Private,285570,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,42279,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,329530,9th,5,Never-married,Priv-house-serv,Own-child,White,Male,0,0,40,Mexico,<=50K
46,Private,155890,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
26,Private,200681,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,199018,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,United-States,>50K
44,Private,300528,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
28,Private,136985,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
22,Private,205839,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
44,Local-gov,83286,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
37,Private,87757,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
58,Private,137547,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K
28,Private,188928,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
44,Self-emp-not-inc,360879,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1902,80,United-States,>50K
44,State-gov,128586,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Federal-gov,121012,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,48,United-States,>50K
34,Private,198634,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
19,Private,93762,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
42,Private,196029,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,>50K
46,Private,167915,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
56,Federal-gov,107314,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
27,Private,132267,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
26,Local-gov,219760,HS-grad,9,Never-married,Other-service,Other-relative,White,Male,0,0,16,United-States,<=50K
27,Private,110622,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
35,Local-gov,297322,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
25,Private,212311,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
37,Private,40955,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
53,Private,223696,12th,8,Married-spouse-absent,Handlers-cleaners,Not-in-family,Other,Male,0,0,56,Dominican-Republic,<=50K
20,Private,204641,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
52,Local-gov,84808,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
29,Private,37599,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,36,United-States,<=50K
37,Private,261241,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,1485,50,United-States,<=50K
34,Self-emp-not-inc,100079,Bachelors,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,55,India,<=50K
41,Self-emp-not-inc,95708,Masters,14,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,45,United-States,>50K
